,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation,Dist_to_closest_tree,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
0,2024-06-17 16:58:35,1.2,2.53,3.36,1.27,22.0,31.0,1011.6,22.1,51.46465928005447,-0.016025684619209,11.354514070786536,14.653508516197416,0.0,271.0,0_271,14.653508516197416,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
1,2024-06-17 16:58:38,1.15,2.65,3.43,1.22,,,,,51.4646634211463,-0.01601465845843633,11.449623983042935,15.484251720951367,1.0,271.0,1_271,15.484251720951367,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
2,2024-06-17 16:58:40,1.1,2.26,3.48,1.17,22.0,32.0,1011.6,22.1,51.46466756223812,-0.01600363229766367,11.544733895299336,16.321558223847923,2.0,271.0,2_271,16.321558223847923,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
3,2024-06-17 16:58:43,1.04,2.29,3.45,1.1,22.0,31.0,1011.7,22.2,51.46467170332995,-0.015992606136891,11.639843807555735,17.16446754255808,3.0,271.0,3_271,17.16446754255808,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
4,2024-06-17 16:58:45,1.04,2.23,3.38,1.1,,,,,51.464663391612554,-0.016005807272137,11.45578745380044,16.08820746312349,4.0,271.0,4_271,16.08820746312349,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
5,2024-06-17 16:58:47,1.05,2.32,3.48,1.11,22.0,32.0,1011.6,22.2,51.46466501561675,-0.016008976463411,11.257608272135258,15.903847470425909,5.0,271.0,5_271,15.903847470425909,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
6,2024-06-17 16:58:50,1.03,2.17,3.31,1.09,22.0,32.0,1011.7,22.2,51.46465753017615,-0.0160095842661635,11.08453703392297,15.730447268207596,6.0,271.0,6_271,15.730447268207596,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
7,2024-06-17 16:58:52,1.0,2.42,3.52,1.05,22.0,31.0,1011.6,22.3,51.46465004473554,-0.016010192068916,10.911465795710683,15.599801636288829,7.0,271.0,7_271,15.599801636288829,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
8,2024-06-17 16:58:55,1.0,2.07,3.13,1.01,,,,,51.46464121080482,-0.015993842624973,10.030734784901142,16.685511333421864,8.0,271.0,8_271,16.685511333421864,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
9,2024-06-17 16:58:57,1.0,2.28,3.3,1.0,22.0,32.0,1011.6,22.3,51.464636750776144,-0.01599178656694567,10.19702961978813,16.82748863141386,9.0,271.0,9_271,16.82748863141386,274590.0,51.46463879942898,-0.0162344053386939,True,Lewisham,Lime,Lime,Tilia,1  Mature,Mature(31-80),,,,,20201127.0,20210218.0
