,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation,Dist_to_closest_tree,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
0,2024-06-28 16:42:00,1.0,2.35,3.44,1.02,22.0,37.0,1015.8,21.7,51.51403290631927,-0.117609231205361,21.1173562053591,21.77138858978563,,,,,,,,,,,,,,,,,,,,
1,2024-06-28 16:42:03,1.0,2.13,3.26,1.06,22.0,37.0,1015.7,21.7,51.51402155782516,-0.117609482252528,22.229305959306657,21.59694798684595,,,,,,,,,,,,,,,,,,,,
2,2024-06-28 16:42:03,1.0,2.13,3.26,1.06,22.0,37.0,1015.7,21.7,51.51416350262898,-0.118037430029812,21.336187556385994,9.17074774230113,,,,,,,,,,,,,,,,,,,,
3,2024-06-28 16:42:05,1.02,2.58,3.28,1.12,,,,,51.51439257347629,-0.118255561832979,21.02610344812274,5.447065801920304,,,,,,,,,,,,,,,,,,,,
4,2024-06-28 16:42:08,1.13,2.45,3.28,1.25,22.0,37.0,1015.8,21.7,51.514262118750636,-0.11812683532819333,21.076711159509916,9.184171945571189,,,,,,,,,,,,,,,,,,,,
5,2024-06-28 16:42:10,1.21,2.57,3.49,1.33,22.0,39.0,1015.7,21.7,51.51413166402497,-0.11799810882340767,21.127318870897096,4.837539219838925,5.0,2379.0,5_2379,4.837539219838925,663364.0,51.514090299606416,-0.1179767027497296,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
6,2024-06-28 16:42:12,1.32,2.43,3.48,1.45,22.0,42.0,1015.7,21.8,51.514001209299316,-0.117869382318622,21.17792658228427,3.498579540260667,6.0,2380.0,6_2380,3.498579540260667,663365.0,51.51400299370292,-0.1179198026656901,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
7,2024-06-28 16:42:15,1.36,2.77,3.86,1.5,,,,,51.51403768018152,-0.117881085289639,21.58836754783988,4.70143545749987,7.0,2380.0,7_2380,4.70143545749987,663365.0,51.51400299370292,-0.1179198026656901,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
8,2024-06-28 16:42:17,1.48,2.7,3.93,1.63,22.0,41.0,1015.7,21.8,51.51406037922644,-0.11791081927333,22.452231474220753,5.650230859627097,,,,,,,,,,,,,,,,,,,,
9,2024-06-28 16:42:20,1.64,2.94,3.86,1.8,,,,,51.51407813937516,-0.1179380105182694,22.260488083586097,3.0028683119077777,9.0,2379.0,9_2379,3.0028683119077777,663364.0,51.514090299606416,-0.1179767027497296,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
10,2024-06-28 16:42:22,1.71,3.0,3.99,1.88,22.0,40.0,1015.7,21.8,51.51409589952387,-0.1179652017632088,22.06874469295144,1.011632203706901,10.0,2379.0,10_2379,1.011632203706901,663364.0,51.514090299606416,-0.1179767027497296,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
11,2024-06-28 16:42:24,1.78,3.02,4.1,1.95,22.0,41.0,1015.6,21.8,51.51411365967258,-0.1179923930081482,21.877001302316785,2.8184473233464833,11.0,2379.0,11_2379,2.8184473233464833,663364.0,51.514090299606416,-0.1179767027497296,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
12,2024-06-28 16:42:27,1.84,3.06,4.21,2.02,22.0,40.0,1015.7,21.8,51.5141314198213,-0.1180195842530876,21.68525791168213,5.4569173169274725,,,,,,,,,,,,,,,,,,,,
13,2024-06-28 16:42:29,1.93,3.25,4.5,2.12,22.0,39.0,1015.7,21.8,51.51414917997001,-0.118046775498027,21.493514521047473,8.156365322924374,,,,,,,,,,,,,,,,,,,,
14,2024-06-28 16:42:32,2.03,3.52,4.39,2.23,22.0,39.0,1015.8,21.9,51.51418438259324,-0.118061274726939,20.724080962128937,12.000577552135873,,,,,,,,,,,,,,,,,,,,
15,2024-06-28 16:42:34,2.09,3.46,4.39,2.29,22.0,39.0,1015.7,21.9,51.51420885742584,-0.11809056193917133,21.133311649474006,15.375172370033265,,,,,,,,,,,,,,,,,,,,
16,2024-06-28 16:42:36,2.09,3.51,4.44,2.29,22.0,38.0,1015.7,21.9,51.514233332258435,-0.11811984915140367,21.54254233681907,12.42281651217919,,,,,,,,,,,,,,,,,,,,
17,2024-06-28 16:42:39,2.1,3.55,4.5,2.3,,,,,51.514257807091035,-0.118149136363636,21.95177302416414,9.496837539174436,,,,,,,,,,,,,,,,,,,,
18,2024-06-28 16:42:41,2.08,3.4,4.32,2.28,,,,,51.514279192052264,-0.118177988801738,21.81235170084983,7.334795194952877,,,,,,,,,,,,,,,,,,,,
19,2024-06-28 16:42:43,2.07,3.31,4.72,2.26,,,,,51.51429362089395,-0.118221933126311,21.51195195131004,7.326045385930046,,,,,,,,,,,,,,,,,,,,
20,2024-06-28 16:42:46,2.06,3.23,4.62,2.25,,,,,51.51431311977943,-0.118185350289898,21.418250292539597,4.0509216032002175,20.0,2378.0,20_2378,4.0509216032002175,663363.0,51.51434309780607,-0.1181522011755807,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
21,2024-06-28 16:42:48,2.08,3.44,4.37,2.29,22.0,37.0,1015.8,21.9,51.51437166891786,-0.118224551831567,21.270430939272046,5.9360953058868695,,,,,,,,,,,,,,,,,,,,
22,2024-06-28 16:42:51,2.09,3.47,4.41,2.29,22.0,37.0,1015.7,21.9,51.514409391865996,-0.118231792253386,21.151847390457988,3.080434738717126,22.0,2377.0,22_2377,3.080434738717126,663362.0,51.5144358947873,-0.1182190030813163,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
23,2024-06-28 16:42:53,2.1,3.61,4.57,2.31,,,,,51.51444286168955,-0.118212672608301,21.722501731477678,0.8909534140826537,23.0,2377.0,23_2377,0.8909534140826537,663362.0,51.5144358947873,-0.1182190030813163,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
24,2024-06-28 16:42:55,2.24,3.67,4.78,2.46,,,,,51.51447633151311,-0.118193552963216,22.293156072497368,4.83433081704376,24.0,2377.0,24_2377,4.83433081704376,663362.0,51.5144358947873,-0.1182190030813163,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
25,2024-06-28 16:42:58,2.34,3.94,4.67,2.57,,,,,51.514496180655215,-0.11825289714821499,22.076978512108326,2.004582478851817,25.0,2376.0,25_2376,2.004582478851817,663361.0,51.51450959593065,-0.1182722002267607,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
26,2024-06-28 16:43:00,2.4,3.96,4.76,2.64,,,,,51.51451602979733,-0.118312241333214,21.860800951719284,2.864840072103605,26.0,2376.0,26_2376,2.864840072103605,663361.0,51.51450959593065,-0.1182722002267607,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
27,2024-06-28 16:43:03,2.41,4.03,4.84,2.65,,,,,51.51465016090981,-0.118323752466172,20.050865319557488,3.9600157613437976,27.0,2374.0,27_2374,3.9600157613437976,663359.0,51.51466059684751,-0.1183784008025713,True,Westminster,Plane,Plane,Platanus,,Unknown,,,,,20180214.0,20210218.0
28,2024-06-28 16:43:05,2.42,4.1,4.92,2.66,22.0,37.0,1015.6,21.9,51.51453920704145,-0.118486907551157,22.66284609772265,9.532611383171659,,,,,,,,,,,,,,,,,,,,
29,2024-06-28 16:43:07,2.54,4.04,5.0,2.78,,,,,51.51454950226792,-0.118491836481303,22.575334325432777,9.667761026295617,,,,,,,,,,,,,,,,,,,,
30,2024-06-28 16:43:10,2.61,4.12,5.17,2.87,,,,,51.514561102087214,-0.11847418445165,22.490275859367102,10.87092946760353,,,,,,,,,,,,,,,,,,,,
31,2024-06-28 16:43:12,2.7,4.34,4.99,2.97,22.0,37.0,1015.6,21.8,51.5145727019065,-0.118456532421997,22.405217393301427,9.346405237158674,,,,,,,,,,,,,,,,,,,,
