time,pm_1,pm_25,pm_10,pm_4
2024-05-27 11:56:57,1.0,2.14,3.11,1.0
2024-05-27 11:57:00,1.0,2.21,3.2,1.0
2024-05-27 11:57:02,1.0,2.04,3.08,1.0
2024-05-27 11:57:04,1.0,2.29,3.37,1.0
2024-05-27 11:57:07,1.0,2.32,3.41,1.0
2024-05-27 11:57:09,1.0,2.38,3.48,1.0
2024-05-27 11:57:12,1.0,2.35,3.45,1.0
2024-05-27 11:57:14,1.0,2.32,3.41,1.0
2024-05-27 11:57:16,1.0,1.95,3.06,1.01
2024-05-27 11:57:19,1.0,2.32,3.49,1.06
2024-05-27 11:57:21,1.0,2.14,3.37,1.11
2024-05-27 11:57:24,1.0,2.23,3.47,1.13
2024-05-27 11:57:26,1.0,2.21,3.46,1.13
2024-05-27 11:57:28,1.0,2.18,3.42,1.12
2024-05-27 11:57:31,1.0,2.38,3.66,1.15
2024-05-27 11:57:33,1.0,2.17,3.41,1.12
2024-05-27 11:57:36,1.0,2.44,3.14,1.09
2024-05-27 11:57:38,1.0,2.31,3.49,1.07
2024-05-27 11:57:41,1.0,2.27,3.44,1.06
2024-05-27 11:57:43,1.0,2.22,3.38,1.05
2024-05-27 11:57:45,1.0,2.0,3.13,1.02
2024-05-27 11:57:48,1.0,2.25,3.34,1.0
2024-05-27 11:57:50,1.0,1.9,3.43,1.0
2024-05-27 11:57:52,1.0,1.87,3.39,1.0
2024-05-27 11:57:55,1.0,2.23,3.23,1.0
2024-05-27 11:57:57,1.0,2.0,2.96,1.0
2024-05-27 11:58:00,1.0,1.87,3.31,1.0
2024-05-27 11:58:02,1.0,2.25,3.17,1.0
2024-05-27 11:58:04,1.0,1.79,3.22,1.0
2024-05-27 11:58:07,1.0,1.93,3.38,1.0
2024-05-27 11:58:09,1.0,2.02,2.99,1.0
2024-05-27 11:58:12,1.0,2.15,3.14,1.0
2024-05-27 11:58:14,1.0,2.08,3.05,1.0
2024-05-27 11:58:16,1.0,2.24,3.25,1.0
2024-05-27 11:58:19,1.0,2.32,3.35,1.0
2024-05-27 11:58:21,1.0,1.96,3.0,1.0
2024-05-27 11:58:24,1.0,2.19,3.28,1.0
2024-05-27 11:58:26,1.0,2.25,3.45,1.07
2024-05-27 11:58:28,1.0,2.4,3.62,1.1
2024-05-27 11:58:31,1.0,2.38,3.6,1.1
2024-05-27 11:58:33,1.0,2.52,3.27,1.12
2024-05-27 11:58:36,1.0,2.43,3.16,1.11
2024-05-27 11:58:38,1.0,2.14,3.32,1.06
2024-05-27 11:58:40,1.0,2.38,3.52,1.02
2024-05-27 11:58:43,1.0,2.08,3.25,1.05
2024-05-27 11:58:45,1.0,2.21,3.4,1.07
2024-05-27 11:58:48,1.0,2.18,3.37,1.07
2024-05-27 11:58:50,1.0,2.14,3.32,1.06
2024-05-27 11:58:52,1.0,2.06,3.23,1.05
2024-05-27 11:58:55,1.0,2.44,3.08,1.03
2024-05-27 11:58:57,1.0,2.11,3.28,1.05
2024-05-27 11:59:00,1.0,2.16,3.34,1.06
2024-05-27 11:59:02,1.0,2.19,3.38,1.07
2024-05-27 11:59:04,1.0,2.28,3.48,1.08
2024-05-27 11:59:07,1.0,2.39,3.61,1.1
2024-05-27 11:59:09,1.0,2.16,3.44,1.14
2024-05-27 11:59:12,1.0,2.39,3.71,1.18
2024-05-27 11:59:14,1.0,2.21,3.58,1.23
2024-05-27 11:59:16,1.0,2.22,3.6,1.24
2024-05-27 11:59:19,1.0,2.48,3.31,1.2
2024-05-27 11:59:21,1.0,2.34,3.65,1.18
2024-05-27 11:59:24,1.0,2.5,3.25,1.13
2024-05-27 11:59:26,1.0,2.46,3.21,1.12
2024-05-27 11:59:28,1.0,2.34,3.56,1.1
2024-05-27 11:59:31,1.0,2.16,3.36,1.07
2024-05-27 11:59:33,1.0,2.19,3.39,1.08
2024-05-27 11:59:36,1.0,2.34,3.67,1.19
2024-05-27 11:59:38,1.0,2.61,3.49,1.23
2024-05-27 11:59:40,1.0,2.26,3.67,1.26
2024-05-27 11:59:43,1.08,2.42,3.45,1.37
2024-05-27 11:59:45,1.21,2.86,4.07,1.53
2024-05-27 11:59:48,1.31,2.64,4.01,1.67
2024-05-27 11:59:52,1.3,2.55,3.92,1.66
2024-05-27 11:59:55,1.28,2.93,3.78,1.65
2024-05-27 11:59:57,1.27,2.82,4.15,1.63
2024-05-27 12:00:00,1.2,2.8,4.05,1.55
2024-05-27 12:00:02,1.14,2.81,3.97,1.47
2024-05-27 12:00:04,1.09,2.46,3.56,1.42
2024-05-27 12:00:07,1.04,2.57,3.61,1.36
2024-05-27 12:00:09,1.01,2.32,3.81,1.32
2024-05-27 12:00:12,1.01,2.31,3.81,1.32
2024-05-27 12:00:14,1.03,2.45,3.48,1.35
2024-05-27 12:00:16,1.06,2.7,3.78,1.4
2024-05-27 12:00:19,1.1,2.46,3.59,1.44
2024-05-27 12:00:21,1.13,2.71,3.89,1.49
2024-05-27 12:00:24,1.16,2.44,3.67,1.53
2024-05-27 12:00:26,1.15,2.86,4.07,1.51
2024-05-27 12:00:28,1.14,2.76,3.96,1.5
2024-05-27 12:00:31,1.13,2.72,3.9,1.49
2024-05-27 12:00:33,1.12,2.64,3.81,1.48
2024-05-27 12:00:36,1.08,2.35,3.96,1.43
2024-05-27 12:00:38,1.1,2.49,3.63,1.45
2024-05-27 12:00:40,1.11,2.59,3.75,1.47
2024-05-27 12:00:43,1.1,2.46,3.59,1.44
2024-05-27 12:00:45,1.12,2.65,3.81,1.47
2024-05-27 12:00:48,1.15,2.39,3.6,1.51
2024-05-27 12:00:50,1.15,2.41,3.61,1.51
2024-05-27 12:00:52,1.14,2.81,4.0,1.49
2024-05-27 12:00:55,1.11,2.58,3.72,1.45
2024-05-27 12:00:57,1.06,2.71,3.78,1.39
2024-05-27 12:01:00,1.0,2.56,3.51,1.28
2024-05-27 12:01:02,1.0,2.16,3.52,1.21
2024-05-27 12:01:04,1.0,2.32,3.62,1.15
2024-05-27 12:01:07,1.0,2.12,3.39,1.12
2024-05-27 12:01:09,1.0,2.4,3.62,1.08
2024-05-27 12:01:12,1.0,2.36,3.57,1.07
2024-05-27 12:01:14,1.0,2.06,3.31,1.11
2024-05-27 12:01:16,1.0,2.47,3.3,1.18
2024-05-27 12:01:19,1.0,2.39,3.7,1.16
2024-05-27 12:01:21,1.0,2.36,3.67,1.16
2024-05-27 12:01:24,1.0,2.48,3.4,1.26
2024-05-27 12:01:26,1.08,2.33,3.91,1.41
2024-05-27 12:01:28,1.14,2.82,4.01,1.5
2024-05-27 12:01:31,1.16,2.47,3.69,1.52
2024-05-27 12:01:33,1.24,2.56,3.9,1.63
2024-05-27 12:01:36,1.25,2.61,3.97,1.64
2024-05-27 12:01:38,1.24,2.56,3.91,1.64
2024-05-27 12:01:40,1.18,2.6,3.87,1.56
2024-05-27 12:01:43,1.12,2.66,3.85,1.49
2024-05-27 12:01:45,1.05,2.62,3.71,1.4
2024-05-27 12:01:48,1.06,2.65,3.74,1.4
2024-05-27 12:01:50,1.08,2.31,3.94,1.43
2024-05-27 12:01:52,1.07,2.77,3.89,1.43
2024-05-27 12:01:55,1.1,2.45,3.61,1.46
2024-05-27 12:01:57,1.12,2.6,3.77,1.48
2024-05-27 12:02:00,1.19,2.7,3.99,1.58
2024-05-27 12:02:02,1.24,2.58,3.95,1.65
2024-05-27 12:02:04,1.25,2.61,3.99,1.65
2024-05-27 12:02:07,1.24,2.56,3.92,1.64
2024-05-27 12:02:09,1.23,2.48,3.83,1.63
2024-05-27 12:02:12,1.22,2.9,3.74,1.62
2024-05-27 12:02:14,1.21,2.85,4.18,1.61
2024-05-27 12:02:16,1.2,2.73,4.03,1.59
2024-05-27 12:02:19,1.15,2.88,3.62,1.53
2024-05-27 12:02:21,1.08,2.31,3.93,1.43
2024-05-27 12:02:24,1.03,2.43,3.48,1.37
2024-05-27 12:02:26,1.03,2.46,3.52,1.37
2024-05-27 12:02:28,1.02,2.33,3.87,1.35
2024-05-27 12:02:31,1.0,2.68,3.69,1.33
2024-05-27 12:02:33,1.0,2.6,3.6,1.32
2024-05-27 12:02:36,1.0,2.71,3.73,1.34
2024-05-27 12:02:38,1.01,2.29,3.84,1.36
2024-05-27 12:02:40,1.0,2.68,3.71,1.34
2024-05-27 12:02:43,1.0,2.51,3.52,1.32
2024-05-27 12:02:45,1.03,2.42,3.51,1.4
2024-05-27 12:02:48,1.05,2.57,3.7,1.43
2024-05-27 12:02:50,1.04,2.52,3.64,1.42
2024-05-27 12:02:52,1.05,2.57,3.71,1.43
