time,pm_1,pm_25,pm_10,pm_4
2024-05-24 20:45:53,373,502,614,394
2024-05-24 20:45:56,379,504,624,401
2024-05-24 20:45:58,391,546,629,413
2024-05-24 20:46:00,396,538,626,419
2024-05-24 20:46:03,413,568,675,436
2024-05-24 20:46:05,418,558,670,442
2024-05-24 20:46:08,418,563,676,442
2024-05-24 20:46:10,413,574,682,437
2024-05-24 20:46:12,413,572,680,437
2024-05-24 20:46:15,418,559,672,442
2024-05-24 20:46:17,423,553,671,448
2024-05-24 20:46:20,418,561,674,442
2024-05-24 20:46:22,415,586,645,439
2024-05-24 20:46:24,413,574,682,437
2024-05-24 20:46:27,412,561,666,435
2024-05-24 20:46:29,407,577,678,431
2024-05-24 20:46:32,407,574,674,430
2024-05-24 20:46:34,408,534,636,432
2024-05-24 20:46:36,416,548,659,440
2024-05-24 20:46:39,428,588,661,452
2024-05-24 20:46:41,435,594,676,460
2024-05-24 20:46:44,441,592,681,466
2024-05-24 20:46:46,440,584,671,465
2024-05-24 20:46:48,441,592,680,466
2024-05-24 20:46:51,443,612,703,469
2024-05-24 20:46:53,449,610,707,475
2024-05-24 20:46:56,458,631,689,485
2024-05-24 20:46:58,466,639,705,493
2024-05-24 20:47:00,476,618,744,503
2024-05-24 20:47:03,483,628,713,511
2024-05-24 20:47:05,485,638,725,513
2024-05-24 20:47:08,487,658,747,515
2024-05-24 20:47:10,485,642,729,513
2024-05-24 20:47:12,486,649,737,514
2024-05-24 20:47:15,488,661,751,516
2024-05-24 20:47:17,493,655,751,521
2024-05-24 20:47:20,492,650,745,521
2024-05-24 20:47:22,500,661,765,529
2024-05-24 20:47:24,513,664,782,543
2024-05-24 20:47:27,527,676,759,558
2024-05-24 20:47:29,537,701,795,568
2024-05-24 20:47:32,541,683,782,572
2024-05-24 20:47:34,542,693,793,573
2024-05-24 20:47:36,537,699,793,567
2024-05-24 20:47:39,533,670,810,564
2024-05-24 20:47:41,533,673,813,564
2024-05-24 20:47:44,537,705,800,568
2024-05-24 20:47:46,533,672,813,564
2024-05-24 20:47:48,531,706,794,562
2024-05-24 20:47:51,532,709,798,562
2024-05-24 20:47:53,534,678,769,565
2024-05-24 20:47:56,544,709,812,575
2024-05-24 20:47:58,557,712,829,589
2024-05-24 20:48:00,585,734,832,619
2024-05-24 20:48:03,600,748,861,634
2024-05-24 20:48:05,610,784,859,646
2024-05-24 20:48:08,656,798,924,694
2024-05-24 20:48:10,702,860,987,743
2024-05-24 20:48:12,751,942,1023,794
2024-05-24 20:48:15,788,940,1062,833
2024-05-24 20:48:17,832,990,1111,880
2024-05-24 20:48:20,850,1032,1123,899
2024-05-24 20:48:22,869,1031,1143,919
2024-05-24 20:48:24,946,1138,1234,1000
2024-05-24 20:48:27,976,1176,1256,1032
2024-05-24 20:48:29,989,1180,1275,1046
2024-05-24 20:48:32,981,1165,1251,1037
2024-05-24 20:48:34,980,1155,1239,1036
2024-05-24 20:48:36,967,1153,1223,1022
2024-05-24 20:48:39,958,1131,1241,1013
2024-05-24 20:48:41,950,1118,1219,1004
2024-05-24 20:48:44,948,1108,1208,1003
2024-05-24 20:48:46,944,1123,1218,998
2024-05-24 20:48:48,930,1115,1194,984
2024-05-24 20:48:51,909,1097,1203,961
2024-05-24 20:48:53,894,1075,1164,945
2024-05-24 20:48:56,887,1075,1157,938
2024-05-24 20:48:58,879,1060,1132,930
2024-05-24 20:49:00,853,1007,1151,903
2024-05-24 20:49:03,838,1031,1108,886
2024-05-24 20:49:05,821,1003,1113,869
2024-05-24 20:49:08,811,972,1070,858
2024-05-24 20:49:10,792,967,1043,837
2024-05-24 20:49:12,777,950,1059,821
2024-05-24 20:49:15,768,930,1030,812
2024-05-24 20:49:17,754,919,1003,797
2024-05-24 20:49:20,744,890,1014,787
2024-05-24 20:49:22,729,919,976,771
2024-05-24 20:49:24,722,864,1012,763
2024-05-24 20:49:27,725,888,990,766
2024-05-24 20:49:29,726,900,1004,768
2024-05-24 20:49:32,723,871,971,764
2024-05-24 20:49:34,723,874,974,764
2024-05-24 20:49:36,728,913,1019,770
2024-05-24 20:49:39,728,915,971,770
2024-05-24 20:49:41,725,893,996,767
2024-05-24 20:49:43,733,905,1017,775
2024-05-24 20:49:46,748,922,1000,791
2024-05-24 20:49:48,761,925,1017,805
2024-05-24 20:49:51,771,954,1057,815
2024-05-24 20:49:53,790,952,1076,835
2024-05-24 20:49:55,797,962,1044,843
