time,pm_1,pm_25,pm_10,pm_4
2024-06-17 15:04:48,1.0,2.01,2.98,1.0
2024-06-17 15:04:50,1.0,2.31,3.26,1.0
2024-06-17 15:04:53,1.0,2.26,3.2,1.0
2024-06-17 15:04:55,1.0,2.05,3.03,1.0
2024-06-17 15:04:57,1.0,2.3,3.32,1.0
2024-06-17 15:05:00,1.0,2.23,3.24,1.0
2024-06-17 15:05:02,1.0,2.33,3.29,1.0
2024-06-17 15:05:05,1.0,2.15,3.08,1.0
2024-06-17 15:05:07,1.0,2.16,3.09,1.0
2024-06-17 15:05:09,1.0,2.14,3.07,1.0
2024-06-17 15:05:12,1.0,2.2,3.13,1.0
2024-06-17 15:05:14,1.0,2.15,3.08,1.0
2024-06-17 15:05:17,1.0,2.31,3.27,1.0
2024-06-17 15:05:19,1.0,2.21,3.22,1.0
2024-06-17 15:05:21,1.0,2.31,3.41,1.04
2024-06-17 15:05:24,1.07,2.5,3.19,1.13
2024-06-17 15:05:26,1.15,2.63,3.41,1.22
2024-06-17 15:05:29,1.2,2.55,3.39,1.27
2024-06-17 15:05:31,1.24,2.33,3.71,1.31
2024-06-17 15:05:33,1.28,2.69,3.62,1.36
2024-06-17 15:05:36,1.35,2.69,3.68,1.42
2024-06-17 15:05:38,1.39,2.53,3.57,1.47
2024-06-17 15:05:41,1.41,2.69,3.76,1.49
2024-06-17 15:05:43,1.39,2.53,3.57,1.47
2024-06-17 15:05:45,1.34,2.68,3.67,1.42
2024-06-17 15:05:48,1.29,2.77,3.7,1.37
2024-06-17 15:05:50,1.25,2.39,3.78,1.32
2024-06-17 15:05:53,1.18,2.36,3.67,1.25
2024-06-17 15:05:55,1.1,2.23,3.45,1.16
2024-06-17 15:05:57,1.05,2.32,3.48,1.11
2024-06-17 15:06:00,1.0,2.43,3.54,1.06
2024-06-17 15:06:02,1.0,2.07,3.13,1.01
2024-06-17 15:06:05,1.0,2.33,3.35,1.0
2024-06-17 15:06:07,1.0,1.98,2.96,1.0
2024-06-17 15:06:09,1.0,2.02,3.0,1.0
2024-06-17 15:06:12,1.0,2.38,3.35,1.0
2024-06-17 15:06:14,1.0,2.21,3.15,1.0
2024-06-17 15:06:17,1.0,2.07,2.99,1.0
2024-06-17 15:06:19,1.0,1.9,3.29,1.0
2024-06-17 15:06:21,1.0,1.89,3.28,1.0
2024-06-17 15:06:24,1.0,1.92,3.32,1.0
2024-06-17 15:06:26,1.0,1.87,3.27,1.0
2024-06-17 15:06:29,1.0,1.89,3.28,1.0
2024-06-17 15:06:31,1.0,2.09,3.01,1.0
2024-06-17 15:06:33,1.0,2.15,3.08,1.0
