time,pm_1,pm_25,pm_10,pm_4
2024-05-27 13:48:18,1.0,2.33,3.26,1.0
2024-05-27 13:48:20,1.0,2.13,3.11,1.0
2024-05-27 13:48:22,1.0,1.95,2.98,1.0
2024-05-27 13:48:25,1.0,2.15,3.21,1.0
2024-05-27 13:48:27,1.0,2.41,3.51,1.03
2024-05-27 13:48:30,1.0,2.33,3.48,1.09
2024-05-27 13:48:32,1.07,2.45,3.2,1.17
2024-05-27 13:48:34,1.22,2.63,3.55,1.34
2024-05-27 13:48:37,1.23,2.71,3.65,1.35
2024-05-27 13:48:39,1.23,2.7,3.64,1.35
2024-05-27 13:48:42,1.2,2.49,3.39,1.32
2024-05-27 13:48:44,1.18,2.3,3.68,1.3
2024-05-27 13:48:46,1.16,2.71,3.58,1.28
2024-05-27 13:48:49,1.14,2.54,3.38,1.26
2024-05-27 13:48:51,1.08,2.54,3.32,1.19
2024-05-27 13:48:54,1.03,2.16,3.37,1.14
2024-05-27 13:48:56,1.0,2.35,3.52,1.1
2024-05-27 13:48:58,1.0,2.27,3.43,1.09
2024-05-27 13:49:01,1.0,2.33,3.5,1.09
2024-05-27 13:49:03,1.0,2.2,3.36,1.08
2024-05-27 13:49:06,1.0,2.47,3.09,1.05
2024-05-27 13:49:08,1.0,2.36,3.46,1.03
2024-05-27 13:49:10,1.0,2.02,3.07,1.0
2024-05-27 13:49:13,1.0,2.3,3.32,1.0
2024-05-27 13:49:15,1.0,2.38,3.41,1.0
2024-05-27 13:49:18,1.0,2.32,3.35,1.0
2024-05-27 13:49:20,1.0,2.21,3.22,1.0
2024-05-27 13:49:22,1.0,2.17,3.17,1.0
2024-05-27 13:49:25,1.0,1.97,2.94,1.0
2024-05-27 13:49:27,1.0,2.28,3.23,1.0
2024-05-27 13:49:30,1.0,2.13,3.05,1.0
2024-05-27 13:49:32,1.0,2.15,3.0,1.0
2024-05-27 13:49:34,1.0,1.89,3.2,1.0
2024-05-27 13:49:37,1.0,2.06,2.82,1.0
2024-05-27 13:49:39,1.0,2.36,3.32,1.0
2024-05-27 13:49:42,1.0,1.9,3.36,1.0
2024-05-27 13:49:44,1.0,2.2,3.2,1.0
2024-05-27 13:49:46,1.0,2.37,3.4,1.0
2024-05-27 13:49:49,1.0,2.39,3.43,1.0
2024-05-27 13:49:51,1.0,2.33,3.43,1.03
2024-05-27 13:49:54,1.0,2.43,3.54,1.04
2024-05-27 13:49:56,1.0,2.39,3.58,1.11
2024-05-27 13:49:58,1.01,2.48,3.18,1.12
2024-05-27 13:50:01,1.01,2.5,3.2,1.13
2024-05-27 13:50:03,1.03,2.6,3.32,1.14
2024-05-27 13:50:06,1.01,2.52,3.23,1.13
2024-05-27 13:50:08,1.0,2.14,3.29,1.07
2024-05-27 13:50:10,1.0,2.49,3.12,1.05
2024-05-27 13:50:13,1.0,2.2,3.36,1.08
2024-05-27 13:50:15,1.0,2.37,3.55,1.11
2024-05-27 13:50:18,1.03,2.61,3.33,1.14
2024-05-27 13:50:20,1.05,2.26,3.5,1.16
2024-05-27 13:50:22,1.05,2.29,3.54,1.16
2024-05-27 13:50:25,1.04,2.19,3.41,1.15
2024-05-27 13:50:27,1.01,2.49,3.19,1.12
2024-05-27 13:50:30,1.0,2.22,3.37,1.08
2024-05-27 13:50:32,1.0,2.39,3.49,1.03
2024-05-27 13:50:34,1.0,2.13,3.2,1.0
2024-05-27 13:50:37,1.0,2.1,3.16,1.0
2024-05-27 13:50:39,1.0,2.31,3.48,1.09
2024-05-27 13:50:42,1.04,2.2,3.42,1.14
2024-05-27 13:50:44,1.06,2.37,3.61,1.17
2024-05-27 13:50:46,1.06,2.37,3.62,1.17
2024-05-27 13:50:49,1.03,2.16,3.37,1.14
2024-05-27 13:50:51,1.01,2.51,3.2,1.11
2024-05-27 13:50:54,1.0,2.24,3.38,1.08
2024-05-27 13:50:56,1.0,2.39,3.48,1.03
2024-05-27 13:50:58,1.0,2.21,3.28,1.0
2024-05-27 13:51:01,1.0,2.39,3.41,1.0
2024-05-27 13:51:03,1.0,2.31,3.32,1.0
2024-05-27 13:51:06,1.0,2.14,3.12,1.0
2024-05-27 13:51:08,1.0,1.98,2.94,1.0
2024-05-27 13:51:10,1.0,2.32,3.26,1.0
2024-05-27 13:51:13,1.0,2.09,3.07,1.0
2024-05-27 13:51:15,1.0,2.12,3.1,1.0
2024-05-27 13:51:18,1.0,2.19,3.18,1.0
2024-05-27 13:51:20,1.0,2.25,3.25,1.0
2024-05-27 13:51:22,1.0,2.08,3.05,1.0
2024-05-27 13:51:25,1.0,2.17,3.08,1.0
2024-05-27 13:51:27,1.0,2.05,2.94,1.0
2024-05-27 13:51:30,1.0,2.05,2.95,1.0
