time,pm_1,pm_25,pm_10,pm_4
2024-06-28 16:49:31,7.43,9.17,10.16,8.04
2024-06-28 16:49:34,6.39,7.96,9.25,6.91
2024-06-28 16:49:36,6.05,7.81,8.72,6.54
2024-06-28 16:49:38,5.34,7.18,8.26,5.76
2024-06-28 16:49:41,4.95,6.58,7.7,5.33
2024-06-28 16:49:43,4.65,6.26,7.05,5.01
2024-06-28 16:49:46,4.32,5.63,7.03,4.65
2024-06-28 16:49:48,4.17,5.93,6.65,4.48
2024-06-28 16:49:50,3.96,5.3,6.29,4.26
2024-06-28 16:49:53,3.86,5.52,6.39,4.15
2024-06-28 16:49:55,3.77,5.33,6.1,4.05
2024-06-28 16:49:58,3.74,5.1,6.33,4.02
2024-06-28 16:50:00,3.7,5.24,6.42,3.97
2024-06-28 16:50:02,3.64,5.32,5.94,3.91
2024-06-28 16:50:05,3.64,5.3,5.93,3.91
2024-06-28 16:50:07,3.65,5.33,5.96,3.92
2024-06-28 16:50:10,3.64,5.32,5.95,3.92
2024-06-28 16:50:12,3.64,5.28,6.41,3.92
2024-06-28 16:50:14,3.66,4.94,6.09,3.94
2024-06-28 16:50:17,3.64,5.24,6.37,3.92
2024-06-28 16:50:19,3.52,4.85,5.86,3.8
2024-06-28 16:50:22,3.44,5.16,6.07,3.71
2024-06-28 16:50:24,3.39,4.81,6.18,3.66
2024-06-28 16:50:26,3.26,4.8,6.03,3.53
2024-06-28 16:50:29,3.2,4.77,5.92,3.46
2024-06-28 16:50:31,3.09,4.43,5.47,3.35
2024-06-28 16:50:34,3.02,4.38,5.34,3.28
2024-06-28 16:50:36,2.93,4.15,5.51,3.18
2024-06-28 16:50:38,2.79,4.02,5.23,3.03
2024-06-28 16:50:41,2.7,4.29,5.4,2.93
2024-06-28 16:50:43,2.65,3.96,5.02,2.89
2024-06-28 16:50:46,2.66,4.01,5.09,2.9
2024-06-28 16:50:48,2.68,4.17,5.28,2.93
2024-06-28 16:50:50,2.73,4.08,5.25,2.99
2024-06-28 16:50:53,2.72,3.96,5.12,2.98
2024-06-28 16:50:55,2.64,3.87,4.94,2.9
2024-06-28 16:50:58,2.59,3.92,4.93,2.84
2024-06-28 16:51:00,2.58,3.86,4.87,2.83
2024-06-28 16:51:02,2.61,4.13,5.18,2.87
2024-06-28 16:51:05,2.64,4.33,5.41,2.9
2024-06-28 16:51:07,2.63,4.23,5.3,2.89
2024-06-28 16:51:10,2.65,3.88,4.97,2.91
2024-06-28 16:51:12,2.65,3.93,5.02,2.91
2024-06-28 16:51:14,2.75,4.21,5.41,3.02
2024-06-28 16:51:17,2.81,4.21,5.49,3.09
2024-06-28 16:51:19,2.94,4.2,5.62,3.22
2024-06-28 16:51:22,3.01,4.72,5.72,3.29
2024-06-28 16:51:24,3.09,4.38,5.47,3.38
2024-06-28 16:51:26,3.12,4.63,5.75,3.41
