,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
713,302,256,302_256,18.913100051907023,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
702,302,140,302_140,18.354070148537108,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
684,303,193,303_193,4.021329845894699,259733,51.47835659980784,-0.0372847020625014,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
643,303,17,303_17,13.221411512376905,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
674,303,192,303_192,12.068232548796743,259732,51.47839929908514,-0.0371533036231363,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
693,303,528,303_528,12.246331479490209,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
714,303,256,303_256,16.715256893909533,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
703,303,140,303_140,15.955024687377952,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
675,304,192,304_192,16.67928140193923,259732,51.47839929908514,-0.0371533036231363,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
644,304,17,304_17,12.27241279977025,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
704,304,140,304_140,13.66613288019081,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
715,304,256,304_256,14.933047847481491,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
694,304,528,304_528,10.69501338189444,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
685,304,193,304_193,6.921709318813132,259733,51.47835659980784,-0.0372847020625014,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
645,305,17,305_17,11.294133116587535,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
716,305,256,305_256,13.214769382524732,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
695,305,528,305_528,9.437609284439999,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
686,305,193,305_193,10.107933111115154,259733,51.47835659980784,-0.0372847020625014,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
676,305,192,305_192,19.873774289266613,259732,51.47839929908514,-0.0371533036231363,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
705,305,140,305_140,11.667785587491617,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
696,306,528,306_528,9.190292271516086,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
646,306,17,306_17,11.189754560227302,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
734,306,607,306_607,19.984458434029452,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
723,306,385,306_385,19.536910516144488,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
717,306,256,306_256,12.12320806454255,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
687,306,193,306_193,13.309337276592897,259733,51.47835659980784,-0.0372847020625014,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
706,306,140,306_140,10.30626475424799,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
731,306,574,306_574,19.855277894476423,283013,51.47817099839449,-0.0374798998236745,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
647,307,17,307_17,11.982137306510825,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
724,307,385,307_385,17.174555379320815,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
732,307,574,307_574,19.598401293381013,283013,51.47817099839449,-0.0374798998236745,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
735,307,607,307_607,17.29539035951307,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
718,307,256,307_256,11.833091546983546,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
707,307,140,307_140,9.849305133796042,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
697,307,528,307_528,10.028076886512897,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
688,307,193,307_193,16.517097398899946,259733,51.47835659980784,-0.0372847020625014,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
719,308,256,308_256,12.400797589219216,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
689,308,193,308_193,19.728113460300726,259733,51.47835659980784,-0.0372847020625014,True,Lewisham,Pear,A Flowering Plant,Amelanchier,1  Mature,Mature(31-80),,,,,20201127,20210218
725,308,385,308_385,15.131020076808639,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
742,308,104,308_104,19.722486033681317,253511,51.47850689291964,-0.0376671031116409,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
708,308,140,308_140,10.416639644790207,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
733,308,574,308_574,19.866317701435406,283013,51.47817099839449,-0.0374798998236745,True,Lewisham,Cherry,Flowering Cherry,Prunus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
698,308,528,308_528,11.720539095778044,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
736,308,607,308_607,14.818583003149344,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
648,308,17,308_17,13.514454131170439,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
649,309,17,309_17,15.569752115144798,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
743,309,104,309_104,19.319991139764284,253511,51.47850689291964,-0.0376671031116409,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
746,309,386,309_386,19.098517718400842,271735,51.47819379717121,-0.0377669036387919,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
720,309,256,309_256,13.72025347285768,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
737,309,607,309_607,12.679046028084151,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
699,309,528,309_528,13.960215245805813,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
726,309,385,309_385,13.55131456562112,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
709,309,140,309_140,11.862200829061996,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
738,310,607,310_607,11.494113412186334,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
751,310,387,310_387,18.490562988425022,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
747,310,386,310_386,17.428920723132123,271735,51.47819379717121,-0.0377669036387919,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
744,310,104,310_104,18.935655663409698,253511,51.47850689291964,-0.0376671031116409,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
710,310,140,310_140,13.708296272615764,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
650,310,17,310_17,17.828821828595444,254192,51.47844979912046,-0.0374823063611721,True,Lewisham,Other,Walnut,,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
721,310,256,310_256,15.352923197263207,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
727,310,385,310_385,13.113675540506295,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
700,310,528,310_528,16.433989488501634,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
711,311,140,311_140,16.45118702268342,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
722,311,256,311_256,17.913136945313717,261232,51.47845079749833,-0.0375399067997453,True,Lewisham,Cypress,Monterey Cypress,Cupressus macrocarpa,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
701,311,528,311_528,19.50250626550688,279123,51.47843179851785,-0.037483103573228,True,Lewisham,Maple,Silver Maple,Acer saccharinum,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
748,311,386,311_386,15.827004422346954,271735,51.47819379717121,-0.0377669036387919,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
728,311,385,311_385,13.05824888394041,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
752,311,387,311_387,16.195455142710074,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
739,311,607,311_607,10.767189342042647,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
745,311,104,311_104,19.72476353454746,253511,51.47850689291964,-0.0376671031116409,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
712,312,140,312_140,19.439264259740217,258661,51.47843279689558,-0.0375407040119016,True,Lewisham,Birch,Birch,Betula,1  Mature,Mature(31-80),,,,,20201127,20210218
729,312,385,312_385,13.913540698090008,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
740,312,607,312_607,11.147620838869782,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
749,312,386,312_386,14.89094479356185,271735,51.47819379717121,-0.0377669036387919,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
753,312,387,312_387,14.394581640498245,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
760,312,659,312_659,19.71738629661714,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
730,313,385,313_385,15.529801866080431,271734,51.47821899503472,-0.0376650020479396,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
741,313,607,313_607,12.534987137697465,506754,51.47823589295156,-0.0376997068523524,True,Lewisham,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
750,313,386,313_386,14.748077449064642,271735,51.47819379717121,-0.0377669036387919,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
754,313,387,313_387,13.290393782573236,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
761,313,659,313_659,16.709920909572386,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
769,313,463,313_463,19.634720599613033,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
821,314,389,314_389,14.050553671314052,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
831,314,573,314_573,6.34483297495136,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
812,314,388,314_388,14.375062021023295,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
762,314,659,314_659,13.132503208625144,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
755,314,387,314_387,17.815739211608662,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
799,314,120,314_120,13.551227585278822,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
789,314,112,314_112,19.977635755256497,253566,51.47812039405123,-0.0382165014743374,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
770,314,463,314_463,13.24031883645508,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
778,314,111,314_111,16.608315192988993,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
813,315,388,315_388,14.720128511317936,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
779,315,111,315_111,17.35224496585448,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
832,315,573,315_573,6.865751781629922,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
756,315,387,315_387,17.284805375817946,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
800,315,120,315_120,14.380078598282788,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
771,315,463,315_463,13.252999817012991,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
763,315,659,315_659,12.543124414561767,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
822,315,389,315_389,14.68526331529916,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
757,316,387,316_387,16.7937837982573,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
814,316,388,316_388,15.120340614799163,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
772,316,463,316_463,13.337192642964364,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
823,316,389,316_389,15.355735044348695,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
801,316,120,316_120,15.226302375797516,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
764,316,659,316_659,12.004167332290033,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
833,316,573,316_573,7.478163116617439,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
780,316,111,316_111,18.11815157867874,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
758,317,387,317_387,16.34627160371803,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
834,317,573,317_573,8.161497000780313,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
815,317,388,317_388,15.571446893672078,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
765,317,659,317_659,11.52270931534224,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
802,317,120,317_120,16.087157588893607,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
824,317,389,317_389,16.05748978855738,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
773,317,463,317_463,13.491558573619503,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
781,317,111,317_111,18.903363903259994,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
835,318,573,318_573,5.683027392739186,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
790,318,112,318_112,19.2318672614686,253566,51.47812039405123,-0.0382165014743374,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
803,318,120,318_120,12.589832757550818,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
825,318,389,318_389,13.684587826738445,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
816,318,388,318_388,14.357519342420932,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
782,318,111,318_111,16.085358779122206,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
774,318,463,318_463,13.574016709422953,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
759,318,387,318_387,18.602103679332675,271736,51.47820369899281,-0.0378241017460465,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
766,318,659,318_659,13.558318412096108,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
804,319,120,319_120,9.4195064472458,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
775,319,463,319_463,14.730981828032085,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
791,319,112,319_112,16.031354428215952,253566,51.47812039405123,-0.0382165014743374,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
817,319,388,319_388,14.15354648081066,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
767,319,659,319_659,16.29107560076393,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
783,319,111,319_111,13.80784015120386,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
826,319,389,319_389,12.13297151228395,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
842,319,117,319_117,19.34228661035625,253572,51.47811259329323,-0.0382889062165763,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
836,319,573,319_573,5.33849760748107,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
827,320,389,320_389,12.668430770947824,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
805,320,120,320_120,7.088314974296909,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
843,320,117,320_117,17.719594457673125,253572,51.47811259329323,-0.0382889062165763,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
784,320,111,320_111,13.692376407202657,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
768,320,659,320_659,17.640209007993576,841079,51.478387095034265,-0.0380323007701983,True,Lewisham,Black Locust,False-acacia,Robinia pseudoacacia,1  Mature,Mature(31-80),,,,,20201127,20210218
837,320,573,320_573,5.694905177761205,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
792,320,112,320_112,14.927672925300408,253566,51.47812039405123,-0.0382165014743374,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
818,320,388,320_388,15.457157708066113,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
776,320,463,320_463,16.66611122107995,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
838,321,573,321_573,9.404064527718276,283007,51.478298895061066,-0.0381369069218301,True,Lewisham,Cherry,Flowering Cherry,Prunus,1  Mature,Mature(31-80),,,,,20201127,20210218
819,321,388,321_388,17.49404991485763,271737,51.4781439974904,-0.0380139052867894,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
793,321,112,321_112,12.54352069787577,253566,51.47812039405123,-0.0382165014743374,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
828,321,389,321_389,13.579878561202197,271738,51.478145197033975,-0.0380859002470616,True,Lewisham,Plane,Plane,Platanus,1  Mature,Mature(31-80),,,,,20201127,20210218
785,321,111,321_111,13.32922992226999,253565,51.47812789678582,-0.0381298065184694,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
844,321,117,321_117,14.189954061337785,253572,51.47811259329323,-0.0382889062165763,True,Lewisham,Sycamore,Sycamore,Acer pseudoplatanus,1  Mature,Mature(31-80),,,,,20201127,20210218
777,321,463,321_463,19.776720341077368,277500,51.47816989570872,-0.0379552021622636,True,Lewisham,Lime,Linden,Tilia,1  Mature,Mature(31-80),,,,,20201127,20210218
806,321,120,321_120,5.042842375636826,254302,51.478273898363206,-0.0382532030343145,True,Lewisham,Rowan,Rowan,Sorbus aucuparia,Semi  Mature,Early Mature(16-30),,,,,20201127,20210218
