,Air measurement,Tree number_x,Air-tree ID,Distance_to_tree,objectid,lat,lon,Tree_within_d_(default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
217,1814,1353,1814_1353,4.236923838824835,372948,51.52750789374117,-0.1240351051091084,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
219,1814,1354,1814_1354,1.0827390656728189,372949,51.52751689404251,-0.1239771023392836,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
220,1815,1354,1815_1354,4.543258689491432,372949,51.52751689404251,-0.1239771023392836,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
221,1815,1355,1815_1355,3.094470526621918,372950,51.52752529829738,-0.1238830015062252,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
222,1816,1355,1816_1355,3.1421197883538503,372950,51.52752529829738,-0.1238830015062252,True,Camden,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,,Unknown,,,,,20180214,20210218
224,1862,2534,1862_2534,2.050309396414872,364523,51.528613999485984,-0.1233611032365777,True,Camden,Maple,Sycamore Maple,Acer pseudoplatanus,,Unknown,,,,,20180214,20210218
223,1862,672,1862_672,4.792344782156352,363071,51.528641596436486,-0.1233470067381607,True,Camden,Maple,Field Maple,Acer campestre,,Unknown,,,,,20180214,20210218
225,1863,2534,1863_2534,4.843441139911518,364523,51.528613999485984,-0.1233611032365777,True,Camden,Maple,Sycamore Maple,Acer pseudoplatanus,,Unknown,,,,,20180214,20210218
226,1882,2911,1882_2911,4.844504148811597,377622,51.52898749709122,-0.1235534027217928,True,Camden,Cherry,Rosebud Cherry 'Autumnalis',Prunus subhirtella 'Autumnalis,,Unknown,,,,,20180214,20210218
227,1883,2911,1883_2911,3.182842871844746,377622,51.52898749709122,-0.1235534027217928,True,Camden,Cherry,Rosebud Cherry 'Autumnalis',Prunus subhirtella 'Autumnalis,,Unknown,,,,,20180214,20210218
