,Air measurement,Tree number_x,Air-tree ID,Distance to tree,objectid,lat,lon,Tree within d (default: 20m),borough,gla_tree_group,tree_name,taxon_name,age,age_group,spread_m,height_m,diameter_at_breast_height_cm,gdb_geomattr_data,load_date,updated
1229,128,300,128_300,11.175043519918644,87292,51.47868189960719,-0.0551863014698054,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,19.0,,20201127,20210218
1275,128,312,128_312,4.396822005976341,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1244,128,163,128_163,3.3493404844610044,617319,51.47861239314077,-0.055014304816589,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1305,128,301,128_301,14.109050492174186,87293,51.478568799793706,-0.0548743009566924,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,17.0,,20201127,20210218
1319,128,309,128_309,17.21255725463387,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1340,129,307,129_307,14.941345130925136,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1260,129,162,129_162,3.88917419783387,617316,51.47859679907556,-0.0550466030835712,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1291,129,298,129_298,5.301283242789288,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1245,129,163,129_163,5.947880258928249,617319,51.47861239314077,-0.055014304816589,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1230,129,300,129_300,10.189579981790938,87292,51.47868189960719,-0.0551863014698054,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,19.0,,20201127,20210218
1276,129,312,129_312,1.5405757924952956,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1213,129,232,129_232,11.905839075925108,81690,51.47867829352624,-0.0549705028533517,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Mature,Mature(31-80),12.0,17.0,59.0,,20201127,20210218
1320,129,309,129_309,17.610285908304192,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1196,129,207,129_207,11.414554590126043,72034,51.478706695139415,-0.0550557002425296,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Mature,Mature(31-80),14.0,14.0,90.0,,20201127,20210218
1328,129,297,129_297,12.245856990580945,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1306,129,301,129_301,16.227966988779304,87293,51.478568799793706,-0.0548743009566924,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,17.0,,20201127,20210218
1364,130,15,130_15,15.272243180166535,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1432,130,20,130_20,4.729373106513644,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1393,130,17,130_17,16.72820583063299,87313,51.478308796882615,-0.0554614067077628,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1445,130,153,130_153,17.46782349916152,617252,51.47832539677626,-0.0554959028958347,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1379,130,16,130_16,15.556999157050454,87312,51.47829909622673,-0.0554186031221403,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1341,130,307,130_307,14.063498265945418,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1419,130,19,130_19,6.324243604955146,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1329,130,297,130_297,17.29878154100982,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1406,130,18,130_18,9.364738033236154,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1351,130,14,130_14,16.887790634271703,87310,51.478260494768726,-0.0552619025110836,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1420,131,19,131_19,16.590715741517165,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1342,131,307,131_307,11.959132862575503,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1330,131,297,131_297,8.812548491875072,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1261,131,162,131_162,6.618503534210663,617316,51.47859679907556,-0.0550466030835712,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1246,131,163,131_163,9.318525295099127,617319,51.47861239314077,-0.055014304816589,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1214,131,232,131_232,15.981358311569815,81690,51.47867829352624,-0.0549705028533517,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Mature,Mature(31-80),12.0,17.0,59.0,,20201127,20210218
1231,131,300,131_300,11.861486945956646,87292,51.47868189960719,-0.0551863014698054,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,19.0,,20201127,20210218
1321,131,309,131_309,17.10636826599842,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1277,131,312,131_312,2.642142212510021,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1407,131,18,131_18,19.53609311154184,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1197,131,207,131_207,15.248045983966179,72034,51.478706695139415,-0.0550557002425296,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Mature,Mature(31-80),14.0,14.0,90.0,,20201127,20210218
1292,131,298,131_298,3.499356817508978,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1307,131,301,131_301,18.32386672070893,87293,51.478568799793706,-0.0548743009566924,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,17.0,,20201127,20210218
1433,131,20,131_20,16.59545853961674,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1559,132,296,132_296,14.635077152758951,87288,51.47820379585037,-0.0556387007236193,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,39.0,,20201127,20210218
1544,132,295,132_295,18.53562181266009,87287,51.47802549600602,-0.0557327046990215,True,Southwark,Lime,Small-leaved Lime,Tilia cordata,Mature (31-80 ,Veteran(over150),,,48.0,,20201127,20210218
1504,132,13,132_13,2.0700464187934275,87309,51.47811109572658,-0.0554698035119199,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1478,132,11,132_11,15.297902630631963,87307,51.47799679636961,-0.0556331053375968,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1492,132,12,132_12,9.043170080380827,87308,51.47809139639149,-0.055369906127347,True,Southwark,Other,Undetermined,,Mature (31-80 ,Veteran(over150),,,22.0,,20201127,20210218
1458,132,9,132_9,18.780463453195363,87305,51.47793979942804,-0.0554483011364129,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1518,132,151,132_151,7.370492810133473,617239,51.4781470000745,-0.0555813014506719,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1531,132,155,132_155,6.408739230447907,617272,51.47810629755262,-0.0554058998823097,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1467,132,10,132_10,15.489763920577778,87306,51.47796819359074,-0.0555335059760382,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1434,133,20,133_20,13.069553614854808,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1198,133,207,133_207,18.749001254811677,72034,51.478706695139415,-0.0550557002425296,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Mature,Mature(31-80),14.0,14.0,90.0,,20201127,20210218
1278,133,312,133_312,6.166964362872743,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1262,133,162,133_162,9.48691971015438,617316,51.47859679907556,-0.0550466030835712,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1247,133,163,133_163,12.307561065797314,617319,51.47861239314077,-0.055014304816589,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1232,133,300,133_300,14.534635369290088,87292,51.47868189960719,-0.0551863014698054,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,19.0,,20201127,20210218
1215,133,232,133_232,19.380629376459993,81690,51.47867829352624,-0.0549705028533517,True,Southwark,Plane,London Plane,Platanus occidentalis x orientalis = P. x hispanica,1  Mature,Mature(31-80),12.0,17.0,59.0,,20201127,20210218
1331,133,297,133_297,7.121196506235291,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1408,133,18,133_18,16.409328345694842,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1293,133,298,133_298,5.48403824540714,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1421,133,19,133_19,13.159058215102318,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1322,133,309,133_309,16.806400868690293,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1343,133,307,133_307,9.499030120669733,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1263,134,162,134_162,12.340163999183634,617316,51.47859679907556,-0.0550466030835712,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1332,134,297,134_297,6.794567401570273,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1294,134,298,134_298,8.10517674287958,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1344,134,307,134_307,8.118942646689302,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1233,134,300,134_300,17.09598537647133,87292,51.47868189960719,-0.0551863014698054,True,Southwark,Horse Chestnut,Horse-chestnut,Aesculus hippocastanum,Early Mature (16-30 ,Veteran(over150),,,19.0,,20201127,20210218
1323,134,309,134_309,17.251434962017324,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1279,134,312,134_312,9.275513148820357,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1248,134,163,134_163,15.17342004177584,617319,51.47861239314077,-0.055014304816589,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1435,134,20,134_20,9.965514064942875,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1422,134,19,134_19,10.154728926939066,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1409,134,18,134_18,13.752523864632119,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1410,135,18,135_18,11.596820656543827,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1280,135,312,135_312,13.703387346646954,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1333,135,297,135_297,9.694837476073394,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1345,135,307,135_307,6.6130227187795265,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1569,135,21,135_21,19.216464166413328,87317,51.47838179767137,-0.0549831017850787,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1324,135,309,135_309,17.441053453139396,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1295,135,298,135_298,12.65986030947133,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1249,135,163,135_163,18.95201033996237,617319,51.47861239314077,-0.055014304816589,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1423,135,19,135_19,6.962574911029706,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1436,135,20,135_20,5.66687600424639,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1264,135,162,135_162,16.160086953106635,617316,51.47859679907556,-0.0550466030835712,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1265,136,162,136_162,18.478005524278913,617316,51.47859679907556,-0.0550466030835712,True,Southwark,Whitebeam,,,,Unknown,,,,,20180214,20210218
1296,136,298,136_298,15.577881301326741,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1437,136,20,136_20,3.8738233270133073,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1334,136,297,136_297,12.3881237524139,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1281,136,312,136_312,16.424071321778623,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1346,136,307,136_307,6.579814436082083,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1570,136,21,136_21,17.582198504114853,87317,51.47838179767137,-0.0549831017850787,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1325,136,309,136_309,17.564093475488843,87319,51.47848009318119,-0.0549501031636968,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Early Mature (16-30 ,Veteran(over150),,,30.0,,20201127,20210218
1411,136,18,136_18,11.655041321758592,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1424,136,19,136_19,6.590839564134669,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1365,137,15,137_15,19.614973040602273,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1347,137,307,137_307,9.407445371262684,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1438,137,20,137_20,1.625033395967424,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1297,137,298,137_298,18.2132558250873,87290,51.47860080003744,-0.0551754012703607,True,Southwark,Beech,Beech,Fagus sylvatica,Mature (31-80 ,Veteran(over150),,,34.0,,20201127,20210218
1425,137,19,137_19,5.231533775903538,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1571,137,21,137_21,18.61857799204431,87317,51.47838179767137,-0.0549831017850787,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1412,137,18,137_18,10.135568829766708,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1335,137,297,137_297,14.059210681013866,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1282,137,312,137_312,19.395720932165197,87325,51.4785997942091,-0.0551178008317875,True,Southwark,Hornbeam,Hornbeam,Carpinus betulus,Mature (31-80 ,Veteran(over150),,,32.0,,20201127,20210218
1413,138,18,138_18,9.491590698200282,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1394,138,17,138_17,18.392219430143527,87313,51.478308796882615,-0.0554614067077628,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1380,138,16,138_16,17.17364544678589,87312,51.47829909622673,-0.0554186031221403,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1366,138,15,138_15,16.66393194412713,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1426,138,19,138_19,5.6364455603124615,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1439,138,20,138_20,3.278074025931165,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1446,138,153,138_153,19.13095644229285,617252,51.47832539677626,-0.0554959028958347,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1348,138,307,138_307,12.416800849459937,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1336,138,297,138_297,16.196542248813948,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1352,138,14,138_14,17.849090045983196,87310,51.478260494768726,-0.0552619025110836,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1349,139,307,139_307,15.502410016111893,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1447,139,153,139_153,16.012622864144884,617252,51.47832539677626,-0.0554959028958347,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1427,139,19,139_19,7.52601477606983,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1353,139,14,139_14,15.771663592273992,87310,51.478260494768726,-0.0552619025110836,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1367,139,15,139_15,13.82378104616348,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1414,139,18,139_18,9.895535214245552,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1337,139,297,139_297,18.640422503892346,87289,51.47856629639875,-0.0552633032202847,True,Southwark,Whitebeam,Common Whitebeam,Sorbus aria,Young (0-15 ,Young(0-15),,,6.0,,20201127,20210218
1440,139,20,139_20,6.27069597842217,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1381,139,16,139_16,14.000126417113979,87312,51.47829909622673,-0.0554186031221403,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1395,139,17,139_17,15.19768179841718,87313,51.478308796882615,-0.0554614067077628,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1396,140,17,140_17,12.00567107388055,87313,51.478308796882615,-0.0554614067077628,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1428,140,19,140_19,10.09866816913702,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1368,140,15,140_15,11.179358863196937,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1382,140,16,140_16,10.841762078458869,87312,51.47829909622673,-0.0554186031221403,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1354,140,14,140_14,14.119901036030933,87310,51.478260494768726,-0.0552619025110836,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1350,140,307,140_307,18.62641567531811,87299,51.47847379744056,-0.0551088005303848,True,Southwark,Sycamore,Sycamore,Acer pseudoplatanus,Mature (31-80 ,Veteran(over150),,,56.0,,20201127,20210218
1441,140,20,140_20,9.400442718737914,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1415,140,18,140_18,11.23493385234412,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1448,140,153,140_153,12.933888962523948,617252,51.47832539677626,-0.0554959028958347,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1429,141,19,141_19,12.719497325917253,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1383,141,16,141_16,8.361879519621747,87312,51.47829909622673,-0.0554186031221403,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1449,141,153,141_153,11.222781925833836,617252,51.47832539677626,-0.0554959028958347,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1397,141,17,141_17,9.863197051035876,87313,51.478308796882615,-0.0554614067077628,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1355,141,14,141_14,12.133011092071134,87310,51.478260494768726,-0.0552619025110836,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1442,141,20,141_20,11.930959973814831,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1416,141,18,141_18,13.563242354839884,87314,51.478478096425526,-0.0553678050636792,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1369,141,15,141_15,8.622977761116239,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1384,142,16,142_16,5.834656367734633,87312,51.47829909622673,-0.0554186031221403,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1430,142,19,142_19,15.760206296365077,87315,51.47846789658072,-0.0552963018416666,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,21.0,,20201127,20210218
1370,142,15,142_15,5.641018704043377,87311,51.47827989608054,-0.0553475022316136,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
1450,142,153,142_153,10.045452649340039,617252,51.47832539677626,-0.0554959028958347,True,Southwark,Other,,,,Unknown,,,,,20180214,20210218
1443,142,20,142_20,14.838237012426362,87316,51.47844919562344,-0.0552538037300077,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,24.0,,20201127,20210218
1356,142,14,142_14,9.956185885261307,87310,51.478260494768726,-0.0552619025110836,True,Southwark,Other,Undetermined,,Early Mature (16-30 ,Veteran(over150),,,22.0,,20201127,20210218
