,time,pm_1,pm_25,pm_10,pm_4,temperature,humidity,pressure,temperature2,latitude,longitude,elevation
48,2024-05-27 11:51:04,85852.16,17041.92,92408.32,99614.72,17.0,42.0,6355246.933333334,488.1666666666667,,,
49,2024-05-27 11:51:07,80609.28,6556.16,74713.6,93061.12,17.0,42.0,6914487.466666667,479.6333333333333,,,
50,2024-05-27 11:51:09,78643.2,160563.2,58329.6,91095.04,17.0,42.0,7473728.0,471.1,,,
51,2024-05-27 11:51:11,77987.84,153354.24,83233.28,90439.68,17.0,42.0,9151449.6,471.1,,,
52,2024-05-27 11:51:14,77332.48,13765.12,77990.4,89784.32,17.0,41.0,9151449.6,471.1,,,
53,2024-05-27 11:54:41,65536.0,147456.0,58984.96,72089.6,17.0,40.666666666666664,18099298.133333333,411.3666666666667,,,
54,2024-05-27 11:54:43,65536.0,154664.96,62261.76,68157.44,17.0,40.333333333333336,27047146.666666664,351.6333333333333,,,
55,2024-05-27 11:54:45,65536.0,133693.44,37358.08,65536.0,17.0,40.0,35994995.2,291.9,,,
56,2024-05-27 11:54:48,65536.0,146800.64,47843.84,65536.0,16.0,43.0,35994995.2,240.7,,,
57,2024-05-27 11:54:50,65536.0,140902.4,40634.88,65536.0,16.0,43.0,36833856.0,240.7,,,
58,2024-05-27 11:54:52,65536.0,154009.6,55708.16,65536.0,16.0,43.0,37672716.8,240.7,,,
59,2024-05-27 11:54:55,65536.0,144834.56,45222.4,65536.0,16.0,43.0,37672716.8,227.89999999999998,,,
60,2024-05-27 11:54:57,65536.0,131072.0,28838.4,65536.0,16.0,43.0,37672716.8,215.1,51.46457026210074,-0.01665351745631,10.896379539743066
61,2024-05-27 11:55:00,65536.0,152698.88,49154.56,65536.0,16.0,43.0,37672716.8,163.9,51.464579528514996,-0.016640613243252,10.43491621222347
62,2024-05-27 11:55:02,65536.0,146800.64,41945.6,65536.0,16.0,42.0,37672716.8,112.7,51.46457261140533,-0.016601748981788,9.104383569210768
